clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
actual,1.0,stationary,CV_surface_quality_uncovered,180,18337,0.19773098573766454,0.225398435329296,0.17598164326348528,0.3164869540905573,0.20836494456437565
actual,1.0,ambiguous,zero,51,9050,0.21746740150770247,0.23819688133581693,0.0,0.39021720714502395,0.20568553526682296
actual,1.0,ambiguous,D,51,9050,0.2466403688263478,0.26638042478635826,0.11797527066886718,0.39021720714502395,0.20568553526682296
actual,1.0,ambiguous,CRN_CV,51,9050,0.24678586533409072,0.2675389678358623,0.05822166423247533,0.39021720714502395,0.20568553526682296
actual,1.0,ambiguous,CV_D_speed05,51,9050,0.25400870703716627,0.27454140424715695,0.06862822911058157,0.39021720714502395,0.20568553526682296
actual,1.0,ambiguous,surface_all_zero,51,9050,2.841082582137134,2.863721827128745,2.748699106917144,0.39021720714502395,0.20568553526682296
actual,1.0,ambiguous,surface_quality_zero,51,9050,0.6898285241993747,0.7103302703515739,0.5258964403436365,0.39021720714502395,0.20568553526682296
actual,1.0,ambiguous,CV_surface_all_uncovered,51,9050,0.91300605745814,0.9340781556685049,0.75279368915892,0.39021720714502395,0.20568553526682296
actual,1.0,ambiguous,CV_surface_quality_uncovered,51,9050,0.32160401219198564,0.34226157174303296,0.14356620405326906,0.39021720714502395,0.20568553526682296
actual,1.0,moving,zero,135,12588,3.3009943613200288,3.3079466317381474,0.0,0.3379078300854848,0.17459219088647104
actual,1.0,moving,D,135,12588,1.9597075158398398,1.9712414161032477,1.8120374482475607,0.3379078300854848,0.17459219088647104
actual,1.0,moving,CRN_CV,135,12588,1.3573641422738263,1.3739235136918806,2.3345170600818745,0.3379078300854848,0.17459219088647104
actual,1.0,moving,CV_D_speed05,135,12588,1.2134954667348556,1.2303162473236673,2.5138895016142238,0.3379078300854848,0.17459219088647104
actual,1.0,moving,surface_all_zero,135,12588,4.760385757015988,4.771943095585511,2.6629631870168944,0.3379078300854848,0.17459219088647104
actual,1.0,moving,surface_quality_zero,135,12588,3.890698073629813,3.8985440015470085,1.2761978920020662,0.3379078300854848,0.17459219088647104
actual,1.0,moving,CV_surface_all_uncovered,135,12588,1.5207833870594856,1.5378348398809318,2.6904011551106266,0.3379078300854848,0.17459219088647104
actual,1.0,moving,CV_surface_quality_uncovered,135,12588,1.3852664639552559,1.402107198137572,2.4709619960356974,0.3379078300854848,0.17459219088647104
actual,1.5,all,zero,358,38639,1.9247085686338619,1.9517254319590989,0.0,0.34072938007554915,0.19909624430487072
actual,1.5,all,D,358,38639,1.2217340252085351,1.246359612516375,0.7273285025661468,0.34072938007554915,0.19909624430487072
actual,1.5,all,CRN_CV,358,38639,0.8610464838904827,0.8920248706559023,0.8856734782363579,0.34072938007554915,0.19909624430487072
actual,1.5,all,CV_D_speed05,358,38639,0.7829409787032812,0.814040990980416,0.9552175928238377,0.34072938007554915,0.19909624430487072
actual,1.5,all,surface_all_zero,358,38639,4.7041004985286445,4.731541216681466,2.297773945561496,0.34072938007554915,0.19909624430487072
